Speed; Fr1.x; Fr1.y; Fr1.z; PitchVel; RollVel; TF.muRoad; TF.vBelt; TR.Frc.x; TR.Frc.y; TR.Frc.z; TR.muRoad; TR.vBelt; YawAcc; YawVel; Engine.Trq; Engine.rotv; Time
27,41485786; -0,06653696; 2,83659649; -1,82449913; 0,05570459; -0,00070801; 1,00000000; 27,35975266; 760,32556150; 0,33466926; 2046,65576200; 1,00000000; 27,61845207; 0,00064560; 0,00005490; 52,65932465; 478,16253660; 0,74100000
27,43052101; -0,06216115; 2,64220977; -1,76136792; 0,03756217; -0,00071065; 1,00000000; 27,39252281; 728,98138430; 0,34722227; 2028,04626500; 1,00000000; 27,63247490; 0,00059625; 0,00006113; 50,60541916; 478,42425540; 0,75100000
27,44545746; -0,05677143; 2,40443134; -1,62065077; 0,02178756; -0,00071287; 1,00000000; 27,42105865; 703,59582520; 0,35991269; 2014,66833500; 1,00000000; 27,64569664; 0,00052500; 0,00006671; 48,80351257; 478,67233280; 0,76100000
27,45967674; -0,05125705; 2,16157627; -1,45267439; 0,00860768; -0,00071492; 1,00000000; 27,44626999; 683,61468510; 0,37276784; 2005,72277800; 1,00000000; 27,65790176; 0,00045211; 0,00007156; 47,21491241; 478,90243530; 0,77100000
27,47325325; -0,04582702; 1,92242789; -1,26340520; -0,00182670; -0,00071680; 1,00000000; 27,46890450; 667,81030270; 0,38563821; 2000,45275900; 1,00000000; 27,66890144; 0,00038203; 0,00007570; 45,77865601; 479,11019900; 0,78100000
27,48629379; -0,04074184; 1,69847202; -1,06887949; -0,00950222; -0,00071855; 1,00000000; 27,48887062; 654,99633790; 0,39834884; 1998,10852100; 1,00000000; 27,67861938; 0,00031674; 0,00007916; 44,51842117; 479,29409790; 0,79100000
27,49888611; -0,03619254; 1,49824965; -0,88238996; -0,01459230; -0,00072026; 1,00000000; 27,50614738; 644,25061040; 0,41080046; 1998,03247100; 1,00000000; 27,68708611; 0,00025614; 0,00008199; 43,36912537; 479,45413210; 0,80100000
27,51109886; -0,03225536; 1,32510257; -0,71194452; -0,01740034; -0,00072209; 1,00000000; 27,52088165; 634,48162840; 0,42306933; 1999,66528300; 1,00000000; 27,69431114; 0,00019987; 0,00008424; 42,27115250; 479,58996580; 0,81100000
27,52296829; -0,02892904; 1,17885828; -0,56137931; -0,01829736; -0,00072419; 1,00000000; 27,53333855; 624,65246580; 0,43528095; 2002,52356000; 1,00000000; 27,70032501; 0,00014846; 0,00008596; 41,18249130; 479,70193480; 0,82100000
27,53450203; -0,02617138; 1,05751622; -0,43185675; -0,01767654; -0,00072668; 1,00000000; 27,54383850; 613,95397950; 0,44755155; 2006,19860800; 1,00000000; 27,70519257; 0,00010274; 0,00008719; 40,08201981; 479,79129030; 0,83100000
27,54568672; -0,02392239; 0,95837265; -0,32297948; -0,01592351; -0,00072960; 1,00000000; 27,55271912; 601,88452150; 0,45992392; 2010,36010700; 1,00000000; 27,70903778; 0,00006342; 0,00008800; 38,96658707; 479,86050420; 0,84100000
27,55651474; -0,02251467; 0,89617795; -0,26270288; -0,01350841; -0,00073299; 1,00000000; 27,56035805; 588,94030760; 0,47203639; 2013,89367700; 1,00000000; 27,71197701; 0,00003729; 0,00008848; 37,83829498; 479,91256710; 0,85100000
